longitude,latitude
-71.4053867,-17.3828437
-71.4053809,-17.3826816
-71.4054512,-17.3825469
-71.4056171,-17.382459
-71.4058066,-17.3824669
-71.4066465,-17.3827851
-71.4069785,-17.3828086
-71.4071856,-17.382711
-71.4076172,-17.3823086
-71.408334,-17.382041
-71.4084356,-17.3819454
-71.4085645,-17.3816739
-71.4085937,-17.3814551
-71.4085311,-17.3808652
-71.4086347,-17.3805664
-71.4088594,-17.3802949
-71.4090644,-17.3801641
-71.4097656,-17.3798809
-71.4108419,-17.3796836
-71.4111524,-17.3797461
-71.4116329,-17.3799356
-71.4121367,-17.3799551
-71.4123535,-17.3801074
-71.4127774,-17.3807597
-71.4129082,-17.3808164
-71.4130351,-17.380795
-71.4132637,-17.380541
-71.4135254,-17.3801074
-71.413545,-17.3797851
-71.4134844,-17.3794902
-71.4134199,-17.3793614
-71.4135059,-17.3792031
-71.4147949,-17.3779257
-71.4148281,-17.3777559
-71.4147129,-17.3771562
-71.4148829,-17.3767989
-71.4150547,-17.3766211
-71.4156406,-17.3765879
-71.4160547,-17.3763985
-71.4163125,-17.3763301
-71.416836,-17.3765294
-71.4172949,-17.3766504
-71.4179414,-17.3765566
-71.4180195,-17.3766211
-71.4181972,-17.3771816
-71.4183632,-17.3774629
-71.4185976,-17.3775605
-71.4188047,-17.3774864
-71.41892,-17.3772187
-71.4189395,-17.3766992
-71.4188867,-17.376293
-71.4187051,-17.3755937
-71.4187305,-17.3751816
-71.4189277,-17.3746504
-71.4195117,-17.3733692
-71.4203614,-17.372168
-71.420459,-17.3714181
-71.4205625,-17.3711211
-71.4208516,-17.3706971
-71.4210156,-17.3705586
-71.4211954,-17.3705099
-71.4218242,-17.370498
-71.4222441,-17.3703516
-71.422709,-17.369869
-71.4228555,-17.3695917
-71.4228555,-17.3687774
-71.4231289,-17.3680527
-71.4231484,-17.3677656
-71.422957,-17.3673632
-71.4226114,-17.3671035
-71.422502,-17.366959
-71.422375,-17.3664492
-71.4221719,-17.3659297
-71.4221584,-17.3657324
-71.4222051,-17.3655097
-71.4223437,-17.3653457
-71.4224922,-17.3652735
-71.4231777,-17.3654922
-71.4235117,-17.3654882
-71.423707,-17.3653926
-71.4239941,-17.3650585
-71.424541,-17.363752
-71.424668,-17.3636329
-71.4248867,-17.3635645
-71.4252559,-17.3636191
-71.4256465,-17.3640586
-71.425961,-17.3642014
-71.4261151,-17.3641816
-71.4266114,-17.3638574
-71.4267831,-17.3638652
-71.4270312,-17.3639627
-71.4272461,-17.3641582
-71.4274297,-17.3645625
-71.4275215,-17.3646739
-71.4281406,-17.3648809
-71.4283866,-17.3652792
-71.4286601,-17.3655292
-71.4289101,-17.3656485
-71.4292617,-17.365709
-71.429998,-17.3662402
-71.4305509,-17.3665586
-71.4312344,-17.3672812
-71.431545,-17.3674961
-71.431754,-17.3675156
-71.4318672,-17.3674531
-71.4320039,-17.3668809
-71.4321621,-17.3666641
-71.4323301,-17.366627
-71.4326641,-17.3666954
-71.432791,-17.3666485
-71.4330176,-17.3661075
-71.4333029,-17.3656152
-71.4333204,-17.3653301
-71.4332364,-17.3650097
-71.4331367,-17.3648379
-71.4329239,-17.3646485
-71.4324217,-17.364418
-71.4323262,-17.3642676
-71.4322969,-17.3640625
-71.4323516,-17.363832
-71.4327169,-17.3632382
-71.4329707,-17.3625292
-71.4330606,-17.3621562
-71.4330684,-17.3617187
-71.4328301,-17.3609902
-71.4324062,-17.360418
-71.4320586,-17.3598379
-71.4319726,-17.3595976
-71.4319512,-17.3593496
-71.4319902,-17.3591875
-71.4321035,-17.3589981
-71.4322676,-17.3588614
-71.4325937,-17.358752
-71.4329257,-17.3582246
-71.4332441,-17.3578476
-71.43342,-17.3575039
-71.4334669,-17.3571504
-71.4333906,-17.3568887
-71.4332364,-17.3566954
-71.4330274,-17.3565489
-71.4325957,-17.3563926
-71.4325215,-17.3562617
-71.4325449,-17.355832
-71.4328301,-17.3550547
-71.4329219,-17.3546504
-71.4329141,-17.3541914
-71.43275,-17.3537656
-71.4321094,-17.3529414
-71.4316875,-17.351502
-71.4314414,-17.3508457
-71.4313926,-17.3505235
-71.4314629,-17.3504434
-71.431545,-17.3504394
-71.432082,-17.3506777
-71.4321601,-17.3506582
-71.4322129,-17.3505762
-71.4322441,-17.3499492
-71.4322305,-17.3498399
-71.4320937,-17.3487461
-71.43217,-17.3483632
-71.4340391,-17.3455547
-71.4350742,-17.3435039
-71.4353926,-17.3425645
-71.4360645,-17.3410391
-71.4360664,-17.3401094
-71.4361329,-17.3397676
-71.4361992,-17.3396347
-71.4367832,-17.3390391
-71.4371132,-17.3385645
-71.4373575,-17.3384024
-71.437459,-17.3384121
-71.4375606,-17.3384922
-71.4381426,-17.3394101
-71.4384746,-17.3395976
-71.4388262,-17.3396152
-71.439086,-17.339541
-71.4393086,-17.3393614
-71.439504,-17.3388399
-71.4395762,-17.3383261
-71.4397481,-17.3381367
-71.4399805,-17.3380936
-71.44025,-17.3381309
-71.4411172,-17.3385097
-71.4413829,-17.3385312
-71.4424356,-17.3378301
-71.4429902,-17.3376562
-71.4432422,-17.3374844
-71.4434981,-17.3370351
-71.4437676,-17.3359336
-71.4437851,-17.3344512
-71.4439277,-17.333332
-71.4441972,-17.3328007
-71.4447147,-17.3322364
-71.445043,-17.3320136
-71.4451582,-17.331961
-71.4458204,-17.33208
-71.4461035,-17.33225
-71.4472754,-17.3334395
-71.4479961,-17.3339414
-71.4482402,-17.3340566
-71.449291,-17.3343437
-71.4497617,-17.334668
-71.4500351,-17.3347597
-71.4501544,-17.3347364
-71.4502305,-17.3346485
-71.4502462,-17.3336895
-71.450334,-17.3334454
-71.4504881,-17.3334355
-71.4507441,-17.3337285
-71.4508476,-17.3337715
-71.4512695,-17.3333965
-71.4514472,-17.3333594
-71.451625,-17.3335274
-71.4518047,-17.3339062
-71.451961,-17.3339141
-71.4521719,-17.3330371
-71.4522754,-17.3329687
-71.4523945,-17.3329785
-71.4526522,-17.3333496
-71.4527559,-17.3334024
-71.4528457,-17.333377
-71.4531231,-17.3329355
-71.453834,-17.3315937
-71.4540176,-17.3314277
-71.4543222,-17.3312891
-71.4545606,-17.3312832
-71.4547285,-17.3314062
-71.4548125,-17.3315625
-71.4549472,-17.3321739
-71.4550371,-17.3322735
-71.4551289,-17.3322969
-71.4552656,-17.332207
-71.4555527,-17.3316641
-71.4556954,-17.331623
-71.4560156,-17.331709
-71.4561895,-17.3316875
-71.4563652,-17.3315371
-71.4567382,-17.3310781
-71.4569941,-17.3309042
-71.457166,-17.3309024
-71.457334,-17.3310919
-71.4574669,-17.3317695
-71.4576329,-17.3321582
-71.4579297,-17.3324279
-71.4581075,-17.33242
-71.458586,-17.3319239
-71.458793,-17.3314707
-71.4589121,-17.3303262
-71.4588906,-17.3298809
-71.4587695,-17.3291562
-71.4588027,-17.328998
-71.4589844,-17.328668
-71.4589336,-17.3279902
-71.4589766,-17.3277989
-71.4590507,-17.3277422
-71.4591621,-17.3277285
-71.4595274,-17.3279492
-71.4600275,-17.3280957
-71.4602597,-17.3280976
-71.4604062,-17.3280312
-71.4606485,-17.3278222
-71.461,-17.3273535
-71.4617774,-17.326707
-71.4619024,-17.3264472
-71.4619726,-17.3258672
-71.462084,-17.3256621
-71.4622169,-17.3255801
-71.4623906,-17.3256055
-71.4626621,-17.3259395
-71.4629219,-17.3261426
-71.463125,-17.3261485
-71.4636972,-17.326
-71.463873,-17.3260742
-71.464291,-17.3264082
-71.4644257,-17.3264297
-71.4646232,-17.3263789
-71.464791,-17.3262715
-71.4648867,-17.3260605
-71.4648516,-17.3251895
-71.4649257,-17.3250507
-71.4650976,-17.325
-71.4657851,-17.3251172
-71.4662344,-17.3251386
-71.4664844,-17.3251075
-71.4666757,-17.3250117
-71.4673867,-17.3244454
-71.4681465,-17.3239472
-71.4683379,-17.3237481
-71.4684024,-17.3235704
-71.4683829,-17.3227402
-71.4684277,-17.3223534
-71.468873,-17.3217441
-71.4690079,-17.3213691
-71.469082,-17.3208614
-71.4689825,-17.3198594
-71.4690137,-17.3196465
-71.4691329,-17.319375
-71.469418,-17.3190684
-71.4698906,-17.3188184
-71.4703066,-17.3187579
-71.4708771,-17.318873
-71.472043,-17.31975
-71.4737735,-17.320457
-71.4741972,-17.3207617
-71.4747344,-17.3216016
-71.4751914,-17.3221172
-71.475795,-17.3226211
-71.4762285,-17.3228789
-71.4764882,-17.3229472
-71.4767149,-17.3229297
-71.4768847,-17.3228105
-71.47717,-17.3224667
-71.4773847,-17.3221152
-71.4774375,-17.3219414
-71.477418,-17.321586
-71.4771211,-17.3207754
-71.4770764,-17.3205156
-71.4772794,-17.3193829
-71.4772832,-17.3190684
-71.4771875,-17.3187774
-71.4767246,-17.3182891
-71.476461,-17.3174649
-71.475959,-17.3164531
-71.4758691,-17.316
-71.4761914,-17.3163261
-71.4764649,-17.3164511
-71.4766347,-17.316418
-71.4768027,-17.3162226
-71.4768222,-17.3160254
-71.4767831,-17.3157969
-71.476502,-17.3151836
-71.4763847,-17.3148145
-71.4763262,-17.3141426
-71.4761231,-17.3138437
-71.4756289,-17.3134375
-71.47525,-17.3128379
-71.4751075,-17.312334
-71.4750704,-17.3119395
-71.4751289,-17.3114746
-71.4752305,-17.3111114
-71.4752187,-17.3109667
-71.4751094,-17.3107814
-71.4746329,-17.3102636
-71.4738965,-17.30883
-71.4736757,-17.3077949
-71.473627,-17.3069277
-71.4734785,-17.3063399
-71.4732989,-17.3060742
-71.4730761,-17.3058672
-71.4727382,-17.305711
-71.47225,-17.3056972
-71.4715469,-17.305791
-71.4713027,-17.3057169
-71.4709981,-17.3053242
-71.470961,-17.3052774
-71.470918,-17.3050605
-71.4707735,-17.3043516
-71.4707012,-17.3030489
-71.4707851,-17.3022579
-71.4709101,-17.302002
-71.4710996,-17.3017715
-71.4717344,-17.30125
-71.471834,-17.3011504
-71.472207,-17.3007754
-71.4724257,-17.3004141
-71.472545,-17.3000097
-71.4725762,-17.2994746
-71.4723632,-17.2979141
-71.4724257,-17.2975117
-71.4725371,-17.2971582
-71.4731777,-17.2965547
-71.474418,-17.2951309
-71.4760761,-17.293666
-71.4767461,-17.2932772
-71.4772774,-17.2930684
-71.4781016,-17.2932051
-71.4788945,-17.2931465
-71.4800097,-17.29267
-71.4808262,-17.2921954
-71.4813614,-17.2916914
-71.4831191,-17.2895215
-71.4848632,-17.2880957
-71.4853476,-17.2877969
-71.4861777,-17.2875176
-71.4877461,-17.2868261
-71.4893731,-17.286332
-71.489793,-17.2860391
-71.4902441,-17.2854531
-71.4904844,-17.2852226
-71.490799,-17.2850056
-71.4909286,-17.2849579
-71.4916382,-17.2848491
-71.492508,-17.2842712
-71.4927521,-17.2841682
-71.4930115,-17.2841874
-71.4936371,-17.2846736
-71.493988,-17.2847937
-71.4942704,-17.2847195
-71.494896,-17.2842712
-71.4952545,-17.2842064
-71.4954224,-17.2843056
-71.4958954,-17.2848701
-71.4960175,-17.2849389
-71.4961395,-17.2849197
-71.4962311,-17.2847691
-71.4962845,-17.2841301
-71.4964142,-17.2833767
-71.4963684,-17.2832184
-71.4961624,-17.2828999
-71.4960937,-17.2827167
-71.4960937,-17.2823259
-71.4962006,-17.282013
-71.4965972,-17.2814197
-71.4969787,-17.2810612
-71.4976272,-17.2808761
-71.4983062,-17.2809486
-71.4991531,-17.2808571
-71.4995346,-17.2807502
-71.5,-17.2805767
-71.500824,-17.280798
-71.5010986,-17.2808266
-71.5013962,-17.2807179
-71.5017242,-17.2803917
-71.5019912,-17.2803669
-71.5025101,-17.2806969
-71.5027237,-17.2811146
-71.5028457,-17.2811319
-71.5029602,-17.2810306
-71.503006,-17.2808456
-71.5029679,-17.2803841
-71.5030822,-17.2800426
-71.5033875,-17.2798157
-71.5035247,-17.27948
-71.503479,-17.2790489
-71.5033646,-17.2786237
-71.5032577,-17.2781964
-71.5033722,-17.2775612
-71.5035706,-17.2771569
-71.5044709,-17.2762566
-71.5046769,-17.2756004
-71.5053407,-17.2743969
-71.5054092,-17.2741051
-71.5054855,-17.2730179
-71.5056076,-17.2724514
-71.5059739,-17.271513
-71.5063247,-17.2710495
-71.5067672,-17.2707061
-71.507515,-17.2702675
-71.5079271,-17.2698441
-71.5080032,-17.2697869
-71.5084762,-17.269455
-71.5090637,-17.2687989
-71.5093155,-17.26861
-71.5100479,-17.2683125
-71.5107499,-17.2681389
-71.5114517,-17.2679672
-71.5132904,-17.2670689
-71.5159072,-17.2659435
-71.5187225,-17.265234
-71.519516,-17.2652567
-71.5195999,-17.2652607
-71.519783,-17.2653446
-71.5199432,-17.2655869
-71.5200806,-17.2663021
-71.5202636,-17.2666302
-71.5205612,-17.26688
-71.520958,-17.2669315
-71.5215759,-17.2666702
-71.522522,-17.265873
-71.5230789,-17.2655144
-71.5236206,-17.2653199
-71.5240707,-17.2653255
-71.5244141,-17.265625
-71.5245819,-17.2660675
-71.5246506,-17.2668686
-71.5247617,-17.2672303
-71.5250893,-17.2677928
-71.5250476,-17.2679611
-71.5251575,-17.268343
-71.5253693,-17.2683812
-71.5253175,-17.2685692
-71.5255384,-17.2688339
-71.5257511,-17.2689565
-71.5259723,-17.2687596
-71.526307,-17.26881
-71.5266956,-17.2687833
-71.5269724,-17.2692075
-71.5271795,-17.2692541
-71.5273099,-17.269087
-71.5271884,-17.2687528
-71.5277312,-17.2691104
-71.5280867,-17.2689272
-71.5282858,-17.2692876
-71.5281834,-17.2694386
-71.5282431,-17.2695279
-71.5284863,-17.2695867
-71.5287447,-17.2693464
-71.5289408,-17.2689641
-71.5287366,-17.2686623
-71.5289473,-17.268461
-71.5291515,-17.2683353
-71.5293179,-17.2682904
-71.5295464,-17.2678763
-71.5298844,-17.2670442
-71.5295945,-17.2662144
-71.5296021,-17.2651272
-71.529747,-17.2647037
-71.5301209,-17.2640476
-71.5303802,-17.2632732
-71.5305176,-17.262619
-71.5306092,-17.2609501
-71.5307007,-17.260521
-71.5312042,-17.2599259
-71.5326385,-17.2588787
-71.5328675,-17.2585792
-71.5330352,-17.2581769
-71.5330581,-17.2571945
-71.5331421,-17.2567254
-71.5333024,-17.2563381
-71.5336837,-17.2558021
-71.5341262,-17.2555314
-71.5356904,-17.2551956
-71.5367585,-17.2548217
-71.5374375,-17.2542362
-71.5379181,-17.2539577
-71.5388869,-17.2538434
-71.539383,-17.2539291
-71.5395966,-17.2540226
-71.5405731,-17.2548314
-71.5407791,-17.2552376
-71.5409699,-17.2560596
-71.5411606,-17.2562905
-71.5414047,-17.2563762
-71.5416107,-17.2563171
-71.5417022,-17.2561626
-71.5417404,-17.255003
-71.5420151,-17.254528
-71.5422059,-17.2543697
-71.54245,-17.2542915
-71.5427627,-17.2543106
-71.5430221,-17.2543984
-71.543335,-17.2546501
-71.5435867,-17.2550926
-71.5437317,-17.2561854
-71.544365,-17.2578392
-71.5444489,-17.258627
-71.5447387,-17.2590924
-71.5449295,-17.2591649
-71.5453721,-17.2591972
-71.5465699,-17.2586632
-71.5473939,-17.2586097
-71.5477142,-17.2587547
-71.5483322,-17.2594661
-71.548584,-17.2596817
-71.5487747,-17.2597427
-71.5489655,-17.2596817
-71.5491027,-17.2594986
-71.5492477,-17.2585869
-71.5493699,-17.2583542
-71.5495071,-17.2582379
-71.5496674,-17.2582226
-71.5498734,-17.258318
-71.5503006,-17.2588825
-71.5510406,-17.259487
-71.5513382,-17.2596016
-71.5517807,-17.2595997
-71.5519562,-17.2594947
-71.5524445,-17.2589531
-71.553154,-17.2585564
-71.5536805,-17.2581157
-71.5544891,-17.2575722
-71.5548554,-17.2572536
-71.555069,-17.2568836
-71.555359,-17.2568207
-71.5559006,-17.2569141
-71.5561371,-17.256897
-71.5562439,-17.2568074
-71.5564345,-17.2564106
-71.556572,-17.2562599
-71.5568542,-17.2561379
-71.5571747,-17.2561321
-71.5574799,-17.2563095
-71.5576096,-17.2564945
-71.557808,-17.2570935
-71.557869,-17.2577057
-71.5579681,-17.257885
-71.5582199,-17.2580032
-71.5590515,-17.2580109
-71.5594254,-17.2584076
-71.5598069,-17.2586916
-71.5599289,-17.2589531
-71.5600357,-17.259861
-71.5601501,-17.2601376
-71.5603334,-17.2603531
-71.5605392,-17.2604522
-71.560875,-17.2604847
-71.5611877,-17.2602959
-71.5618286,-17.2602997
-71.5624314,-17.2601376
-71.5625076,-17.260231
-71.5626145,-17.2608032
-71.5628357,-17.2611351
-71.5634231,-17.2614937
-71.5637436,-17.2615757
-71.5640182,-17.2615681
-71.5645981,-17.2612266
-71.5651169,-17.2607899
-71.5660629,-17.2602997
-71.5671767,-17.2595139
-71.5679702,-17.2586689
-71.5683899,-17.2578564
-71.5688019,-17.2574864
-71.5690919,-17.2570877
-71.5693817,-17.2557125
-71.5695954,-17.2553234
-71.5699157,-17.2544384
-71.5703277,-17.254261
-71.570999,-17.2543221
-71.572197,-17.2540131
-71.5731659,-17.2538414
-71.5750351,-17.2537002
-71.576088,-17.2535591
-71.5770872,-17.2530956
-71.5785981,-17.2528534
-71.5800934,-17.2524681
-71.5813446,-17.251957
-71.5821991,-17.2517586
-71.583046,-17.2513981
-71.5837402,-17.2512876
-71.584259,-17.2514134
-71.5844726,-17.2514039
-71.5846252,-17.2512741
-71.5854264,-17.2510796
-71.5857849,-17.2504464
-71.5866394,-17.2500877
-71.5903244,-17.2490692
-71.5926056,-17.2481212
-71.5931549,-17.2479554
-71.5935059,-17.2479286
-71.593895,-17.2480584
-71.5941925,-17.2483827
-71.5941467,-17.2489261
-71.5941925,-17.249115
-71.5947112,-17.2493554
-71.5950394,-17.2496376
-71.5956726,-17.2490177
-71.595993,-17.2484551
-71.5961685,-17.2483902
-71.5964202,-17.2484189
-71.5965425,-17.2483177
-71.5969162,-17.2476235
-71.5970459,-17.2471485
-71.597229,-17.2469137
-71.5978394,-17.246399
-71.5987167,-17.2459679
-71.5995256,-17.2456665
-71.6011886,-17.2453919
-71.6023865,-17.2448159
-71.6033859,-17.2444172
-71.6055604,-17.2437076
-71.6067276,-17.2431526
-71.6072081,-17.2430992
-71.6082764,-17.2427711
-71.6102905,-17.241808
-71.611023,-17.2411595
-71.6114884,-17.2408829
-71.612381,-17.2406635
-71.6135941,-17.2401142
-71.6148072,-17.2398129
-71.6159439,-17.2393246
-71.6168289,-17.2390842
-71.619217,-17.2380027
-71.6209487,-17.2373104
-71.62249,-17.2364731
-71.6236954,-17.236023
-71.6245422,-17.2358322
-71.6252441,-17.2355595
-71.6257554,-17.2352849
-71.6266634,-17.2349434
-71.628296,-17.2340604
-71.6314164,-17.2327327
-71.6330947,-17.2321911
-71.6353074,-17.2316055
-71.6359024,-17.2315122
-71.637001,-17.2310772
-71.6382827,-17.2301902
-71.6390991,-17.2298069
-71.6398469,-17.2297249
-71.6404647,-17.2295514
-71.6409226,-17.229332
-71.6415252,-17.2288551
-71.6419296,-17.2286357
-71.6431122,-17.2284394
-71.6448289,-17.2276345
-71.6464691,-17.2270394
-71.6481171,-17.2263489
-71.6499786,-17.2257957
-71.6518174,-17.2249355
-71.652977,-17.2246761
-71.6541979,-17.2242966
-71.6550675,-17.2238502
-71.6554107,-17.2237854
-71.6566467,-17.2237701
-71.6579742,-17.2231922
-71.65905,-17.2229424
-71.6606904,-17.2220269
-71.6626206,-17.2211761
-71.6646424,-17.2203884
-71.6663209,-17.2199402
-71.6671982,-17.2195606
-71.6682357,-17.2194271
-71.669342,-17.2187652
-71.6708526,-17.2182655
-71.6714782,-17.2179909
-71.6720734,-17.2178364
-71.6732177,-17.2173672
-71.6740952,-17.2172832
-71.6743851,-17.2171364
-71.6749115,-17.2169837
-71.6762237,-17.2167625
-71.6771316,-17.2165451
-71.677475,-17.2163372
-71.6795731,-17.2154846
-71.6806182,-17.2152137
-71.681427,-17.2151642
-71.6820907,-17.2146492
-71.6826325,-17.2144375
-71.6837845,-17.2144356
-71.6850281,-17.21418
-71.6853942,-17.213953
-71.6860734,-17.2133941
-71.686287,-17.2133522
-71.686676,-17.2133846
-71.6868972,-17.2132645
-71.6875305,-17.2130891
-71.6887436,-17.2129612
-71.6891099,-17.2128029
-71.6897277,-17.2122726
-71.6903686,-17.2119885
-71.6920166,-17.2115975
-71.6926346,-17.2113552
-71.6936339,-17.2110652
-71.6943284,-17.2109375
-71.6971206,-17.2102165
-71.6982422,-17.2100334
-71.6993866,-17.2095624
-71.7004242,-17.2092534
-71.7016067,-17.209137
-71.7021714,-17.2090187
-71.704689,-17.2081949
-71.7062301,-17.207943
-71.7074051,-17.2078305
-71.7083587,-17.2076187
-71.7090149,-17.207365
-71.709671,-17.2072201
-71.7119369,-17.2070199
-71.713028,-17.2066994
-71.7147751,-17.2059212
-71.7150804,-17.2059174
-71.7158127,-17.2060395
-71.7163926,-17.2058964
-71.7175904,-17.20578
-71.7185669,-17.205389
-71.7191774,-17.2052441
-71.7203064,-17.2052134
-71.7215729,-17.2050952
-71.7222061,-17.2049065
-71.7232285,-17.2044697
-71.7267609,-17.2034169
-71.7275391,-17.2033119
-71.7288971,-17.2025509
-71.7312394,-17.2022762
-71.7339019,-17.2021199
-71.7354279,-17.2016106
-71.7379914,-17.2011471
-71.7408447,-17.2008857
-71.7431565,-17.2003097
-71.7437439,-17.2002316
-71.7450485,-17.200203
-71.7464524,-17.1998157
-71.7470475,-17.1998329
-71.7480697,-17.1993732
-71.7485734,-17.1993027
-71.7495956,-17.1993275
-71.7502594,-17.199028
-71.7509766,-17.1988621
-71.752121,-17.1988144
-71.7549057,-17.1983185
-71.7562485,-17.1982116
-71.757637,-17.1978817
-71.7586365,-17.1979409
-71.7590409,-17.1979104
-71.7609559,-17.1972809
-71.7619857,-17.1967774
-71.762764,-17.1966076
-71.764679,-17.1966839
-71.7649689,-17.1966266
-71.7653885,-17.1966781
-71.7662277,-17.1966629
-71.7666779,-17.1965256
-71.7670212,-17.1962681
-71.7677155,-17.19598
-71.7687377,-17.1957492
-71.7697067,-17.1956501
-71.7706832,-17.1956672
-71.771782,-17.195549
-71.7726594,-17.1952515
-71.7733689,-17.194788
-71.7749786,-17.19487
-71.7760696,-17.1947326
-71.7779694,-17.1942081
-71.7789765,-17.193697
-71.779953,-17.1935845
-71.7814104,-17.1932545
-71.7833481,-17.1925374
-71.7842407,-17.1924496
-71.7858964,-17.192398
-71.7865831,-17.1921825
-71.7872391,-17.1918582
-71.7881546,-17.191534
-71.7892304,-17.1914062
-71.7897491,-17.1914177
-71.7905197,-17.1913337
-71.7915039,-17.1911297
-71.7933885,-17.1905556
-71.7946015,-17.1900387
-71.7965851,-17.189621
-71.7973175,-17.1894016
-71.7979126,-17.1890736
-71.798584,-17.1888085
-71.8010711,-17.1883164
-71.8019562,-17.1879101
-71.804306,-17.1872635
-71.8063965,-17.1863516
-71.8075714,-17.185667
-71.8084487,-17.1856041
-71.8088455,-17.1854401
-71.8100052,-17.184782
-71.8105087,-17.1846066
-71.8122177,-17.1843109
-71.813057,-17.1838265
-71.81633,-17.1822471
-71.8170929,-17.182003
-71.8194121,-17.1808357
-71.820488,-17.1803875
-71.8214264,-17.1801739
-71.8232117,-17.1796226
-71.8236466,-17.1794205
-71.8246155,-17.1786937
-71.8270264,-17.1779309
-71.8285065,-17.1770725
-71.8299485,-17.1766967
-71.8325882,-17.1753521
-71.8330002,-17.1752244
-71.8335571,-17.1748962
-71.8340225,-17.1743392
-71.8344516,-17.1740164
-71.8353014,-17.1734873
-71.8367099,-17.1729752
-71.8374496,-17.172595
-71.8400722,-17.1713613
-71.8404253,-17.1711031
-71.8406517,-17.1709918
-71.842738,-17.1693156
-71.8442476,-17.1687018
-71.8449674,-17.1678878
-71.8466331,-17.1669965
-71.8476791,-17.1663437
-71.849968,-17.1649094
-71.8511352,-17.1636982
-71.8525315,-17.1624851
-71.8559036,-17.1599655
-71.8577271,-17.1588669
-71.8587494,-17.1580315
-71.8622131,-17.1548576
-71.8638154,-17.1531086
-71.8655549,-17.1518402
-71.8662567,-17.1508294
-71.8668976,-17.1503735
-71.8681565,-17.149643
-71.8686066,-17.1492786
-71.8701782,-17.147213
-71.871109,-17.146204
-71.8715744,-17.1457862
-71.8717956,-17.1455002
-71.8735886,-17.1438617
-71.8743057,-17.1429959
-71.8751221,-17.1421415
-71.875717,-17.1416816
-71.8779145,-17.1396599
-71.8791504,-17.1382675
-71.8800354,-17.1368599
-71.8804779,-17.1363354
-71.8831557,-17.133791
-71.8860625,-17.1312294
-71.8865737,-17.1306915
-71.8873672,-17.1296425
-71.8899231,-17.1266956
-71.8918304,-17.124857
-71.892523,-17.1240942
-71.8927536,-17.1238404
-71.8927841,-17.1238079
-71.8941421,-17.1219254
-71.8952102,-17.1208039
-71.8960266,-17.1200637
-71.8979721,-17.1174755
-71.8993225,-17.1161881
-71.8997726,-17.1156159
-71.9002227,-17.1148339
-71.9005661,-17.114378
-71.9017029,-17.1132336
-71.9033585,-17.1112842
-71.9055329,-17.1085339
-71.9064865,-17.1070214
-71.9072114,-17.1062011
-71.908006,-17.1061369
-71.9082641,-17.1057625
-71.908716,-17.105301
-71.9091414,-17.1037789
-71.9104615,-17.1020565
-71.9110565,-17.1008644
-71.9122849,-17.099638
-71.9131622,-17.0984687
-71.9134064,-17.0980206
-71.9142609,-17.0968151
-71.9167862,-17.0942402
-71.9190064,-17.091692
-71.9211731,-17.0895957
-71.9213334,-17.0893899
-71.9218292,-17.0887546
-71.9226456,-17.0875054
-71.9240951,-17.0866204
-71.9250641,-17.0852795
-71.926033,-17.0846462
-71.9267272,-17.0839405
-71.9273835,-17.0836162
-71.9278106,-17.082716
-71.9286651,-17.0822391
-71.929352,-17.0817394
-71.930214,-17.0806846
-71.9310837,-17.0803356
-71.9318847,-17.0798779
-71.9320221,-17.0797252
-71.9323654,-17.0790195
-71.932602,-17.0787792
-71.9335632,-17.0781517
-71.9343185,-17.0777606
-71.9351652,-17.0771809
-71.9353485,-17.0770587
-71.9380266,-17.0748787
-71.9392395,-17.0740452
-71.9416885,-17.0725517
-71.9432374,-17.0712185
-71.944252,-17.0706004
-71.9471206,-17.0684739
-71.9485016,-17.067627
-71.9485474,-17.0675984
-71.9492187,-17.0672531
-71.9508896,-17.0660246
-71.9520264,-17.0653762
-71.9535827,-17.064291
-71.9552765,-17.0634289
-71.9575042,-17.0620155
-71.9597397,-17.0604057
-71.9615707,-17.0592614
-71.962822,-17.0586757
-71.9636089,-17.058818
-71.9684062,-17.0560477
-71.9774025,-17.0510897
-71.9929843,-17.0427539
-71.9968474,-17.040578
-72.0003264,-17.0389083
-72.0033451,-17.0371159
-72.0057046,-17.035894
-72.0080969,-17.0346787
-72.0087967,-17.0343571
-72.0110321,-17.0332267
-72.0125107,-17.0326479
-72.0135962,-17.0322529
-72.0141453,-17.0321158
-72.0141024,-17.0322568
-72.0141078,-17.0323594
-72.0141507,-17.0323953
-72.0141265,-17.0324697
-72.0141453,-17.0325261
-72.0142837,-17.0326282
-72.0144714,-17.0326626
-72.014604,-17.0324697
-72.0146648,-17.0323866
-72.0146979,-17.0323389
-72.014899,-17.0322568
-72.0150296,-17.0325149
-72.0153221,-17.032527
-72.0153017,-17.0325767
-72.0159989,-17.0328599
-72.0164109,-17.0328694
-72.0164282,-17.0328548
-72.016428,-17.032854
-72.0165847,-17.0325586
-72.016528,-17.0324244
-72.0166582,-17.0321919
-72.0163588,-17.0321916
-72.0166013,-17.0320128
-72.016601,-17.0319055
-72.0168379,-17.031825
-72.0170747,-17.0318963
-72.0173472,-17.0317502
-72.0174179,-17.0315934
-72.0173645,-17.0314179
-72.0170834,-17.0313286
-72.0170183,-17.031392
-72.0166361,-17.0314245
-72.0162354,-17.0315266
-72.01624,-17.0314582
-72.0161898,-17.0314625
-72.0158289,-17.0316049
-72.0154803,-17.0316878
-72.0154244,-17.0315746
